,ticker,wr_range,long_trigger,short_trigger,hold_return_pct,trade_return_pct,delta_return,delta_return_pct_diff
0,MAX,10,-58,-60,0.15842091771340683,0.141925,-0.016495917713406832,-0.10412714401294507
0,MAX,10,-58,-63,0.15842091771340683,-0.105035,-0.2634559177134068,-1.6630121925566341
0,MAX,10,-58,-66,0.15842091771340683,-0.130361,-0.28878191771340683,-1.8228774449838188
0,MAX,10,-58,-69,0.15842091771340683,-0.278659,-0.4370799177134068,-2.7589785744336566
0,MAX,10,-58,-72,0.15842091771340683,-0.278659,-0.4370799177134068,-2.7589785744336566
0,MAX,10,-55,-45,0.15842091771340683,0.383548,0.22512708228659317,1.4210691715210355
0,MAX,10,-55,-48,0.15842091771340683,0.28403,0.12560908228659318,0.792881925566343
0,MAX,10,-55,-51,0.15842091771340683,0.28403,0.12560908228659318,0.792881925566343
0,MAX,10,-55,-54,0.15842091771340683,0.188905,0.03048408228659316,0.19242460355987043
0,MAX,10,-55,-57,0.15842091771340683,0.125504,-0.032916917713406824,-0.20778138511326863
0,MAX,10,-55,-60,0.15842091771340683,0.103457,-0.054963917713406835,-0.3469486132686085
0,MAX,10,-55,-63,0.15842091771340683,0.016284,-0.14213691771340684,-0.8972105436893204
0,MAX,10,-55,-66,0.15842091771340683,-0.012457,-0.17087791771340682,-1.078632292880259
0,MAX,10,-55,-69,0.15842091771340683,-0.180861,-0.3392819177134068,-2.141648480582524
0,MAX,10,-55,-72,0.15842091771340683,-0.180861,-0.3392819177134068,-2.141648480582524
0,MAX,10,-52,-45,0.15842091771340683,0.339865,0.18144408228659314,1.1453290695792877
0,MAX,10,-52,-48,0.15842091771340683,0.243494,0.08507308228659316,0.5370066245954691
0,MAX,10,-52,-51,0.15842091771340683,0.194423,0.036002082286593184,0.22725586245954693
0,MAX,10,-52,-54,0.15842091771340683,0.18424,0.02581908228659316,0.16297773462783158
0,MAX,10,-52,-57,0.15842091771340683,0.15176,-0.006660917713406822,-0.042045695792880276
0,MAX,10,-52,-60,0.15842091771340683,0.15176,-0.006660917713406822,-0.042045695792880276
0,MAX,10,-52,-63,0.15842091771340683,0.060759,-0.09766191771340682,-0.6164711019417476
0,MAX,10,-52,-66,0.15842091771340683,-0.016338,-0.17475891771340682,-1.1031303203883494
0,MAX,10,-52,-69,0.15842091771340683,-0.184072,-0.34249291771340684,-2.161917268608414
0,MAX,10,-52,-72,0.15842091771340683,-0.184072,-0.34249291771340684,-2.161917268608414
0,MAX,10,-49,-45,0.15842091771340683,0.384218,0.22579708228659318,1.425298411003236
0,MAX,10,-49,-48,0.15842091771340683,0.284648,0.12622708228659318,0.796782925566343
0,MAX,10,-49,-51,0.15842091771340683,0.284648,0.12622708228659318,0.796782925566343
0,MAX,10,-49,-54,0.15842091771340683,0.189469,0.03104808228659317,0.19598473948220058
0,MAX,10,-49,-57,0.15842091771340683,0.156839,-0.0015819177134068219,-0.009985535598705521
0,MAX,10,-49,-60,0.15842091771340683,0.156839,-0.0015819177134068219,-0.009985535598705521
0,MAX,10,-49,-63,0.15842091771340683,0.065436,-0.09298491771340683,-0.5869484854368933
0,MAX,10,-49,-66,0.15842091771340683,-0.011997,-0.17041791771340684,-1.0757286359223301
0,MAX,10,-49,-69,0.15842091771340683,-0.180472,-0.3388929177134068,-2.1391929967637537
0,MAX,10,-49,-72,0.15842091771340683,-0.180472,-0.3388929177134068,-2.1391929967637537
0,MAX,10,-46,-45,0.15842091771340683,0.384218,0.22579708228659318,1.425298411003236
0,MAX,10,-46,-48,0.15842091771340683,0.284648,0.12622708228659318,0.796782925566343
0,MAX,10,-46,-51,0.15842091771340683,0.284648,0.12622708228659318,0.796782925566343
0,MAX,10,-46,-54,0.15842091771340683,0.189469,0.03104808228659317,0.19598473948220058
0,MAX,10,-46,-57,0.15842091771340683,0.156839,-0.0015819177134068219,-0.009985535598705521
0,MAX,10,-46,-60,0.15842091771340683,0.156839,-0.0015819177134068219,-0.009985535598705521
0,MAX,10,-46,-63,0.15842091771340683,0.065436,-0.09298491771340683,-0.5869484854368933
0,MAX,10,-46,-66,0.15842091771340683,-0.011997,-0.17041791771340684,-1.0757286359223301
0,MAX,10,-46,-69,0.15842091771340683,-0.180472,-0.3388929177134068,-2.1391929967637537
0,MAX,10,-46,-72,0.15842091771340683,-0.180472,-0.3388929177134068,-2.1391929967637537
0,MAX,10,-43,-45,0.15842091771340683,0.290547,0.13212608228659317,0.8340191699029125
0,MAX,10,-43,-48,0.15842091771340683,0.290547,0.13212608228659317,0.8340191699029125
0,MAX,10,-43,-51,0.15842091771340683,0.290547,0.13212608228659317,0.8340191699029125
0,MAX,10,-43,-54,0.15842091771340683,0.194921,0.03650008228659318,0.23039938673139157
0,MAX,10,-43,-57,0.15842091771340683,0.162152,0.0037310822865931625,0.023551702265372048
0,MAX,10,-43,-60,0.15842091771340683,0.162152,0.0037310822865931625,0.023551702265372048
0,MAX,10,-43,-63,0.15842091771340683,0.070336,-0.08808491771340683,-0.5560182265372169
0,MAX,10,-43,-66,0.15842091771340683,-0.007465,-0.16588591771340683,-1.0471213025889967
0,MAX,10,-43,-69,0.15842091771340683,-0.176711,-0.33513191771340684,-2.1154524449838186
0,MAX,10,-43,-72,0.15842091771340683,-0.176711,-0.33513191771340684,-2.1154524449838186
0,MAX,10,-40,-45,0.15842091771340683,0.124038,-0.03438291771340683,-0.21703521359223307
0,MAX,10,-40,-48,0.15842091771340683,0.124038,-0.03438291771340683,-0.21703521359223307
0,MAX,10,-40,-51,0.15842091771340683,0.124038,-0.03438291771340683,-0.21703521359223307
0,MAX,10,-40,-54,0.15842091771340683,0.040759,-0.11766191771340684,-0.7427170566343043
0,MAX,10,-40,-57,0.15842091771340683,0.01221,-0.14621091771340683,-0.9229268446601941
0,MAX,10,-40,-60,0.15842091771340683,0.01221,-0.14621091771340683,-0.9229268446601941
0,MAX,10,-40,-63,0.15842091771340683,-0.067759,-0.22617991771340684,-1.4277149822006474
0,MAX,10,-40,-66,0.15842091771340683,-0.135516,-0.2939369177134068,-1.855417339805825
0,MAX,10,-40,-69,0.15842091771340683,-0.282935,-0.4413559177134068,-2.7859699595469256
0,MAX,10,-40,-72,0.15842091771340683,-0.282935,-0.4413559177134068,-2.7859699595469256
0,MAX,10,-37,-45,0.15842091771340683,0.271861,0.11344008228659319,0.716067574433657
0,MAX,10,-37,-48,0.15842091771340683,0.271861,0.11344008228659319,0.716067574433657
0,MAX,10,-37,-51,0.15842091771340683,0.271861,0.11344008228659319,0.716067574433657
0,MAX,10,-37,-54,0.15842091771340683,0.253418,0.09499708228659315,0.5996498673139156
0,MAX,10,-37,-57,0.15842091771340683,0.242281,0.08386008228659317,0.5293498074433656
0,MAX,10,-37,-60,0.15842091771340683,0.242281,0.08386008228659317,0.5293498074433656
0,MAX,10,-37,-63,0.15842091771340683,0.197451,0.03903008228659316,0.24636949999999985
0,MAX,10,-37,-66,0.15842091771340683,0.110412,-0.04800891771340683,-0.3030465825242719
0,MAX,10,-37,-69,0.15842091771340683,-0.078933,-0.23735391771340683,-1.4982485970873787
0,MAX,10,-37,-72,0.15842091771340683,-0.078933,-0.23735391771340683,-1.4982485970873787
0,MAX,10,-34,-45,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-34,-48,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-34,-51,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-34,-54,0.15842091771340683,0.411262,0.2528410822865932,1.5960081909385113
0,MAX,10,-34,-57,0.15842091771340683,0.39873,0.24030908228659315,1.516902475728155
0,MAX,10,-34,-60,0.15842091771340683,0.39873,0.24030908228659315,1.516902475728155
0,MAX,10,-34,-63,0.15842091771340683,0.348243,0.1898220822865932,1.1982135
0,MAX,10,-34,-66,0.15842091771340683,0.250242,0.09182108228659319,0.5796020097087379
0,MAX,10,-34,-69,0.15842091771340683,0.037043,-0.12137791771340684,-0.7661735550161813
0,MAX,10,-34,-72,0.15842091771340683,0.037043,-0.12137791771340684,-0.7661735550161813
0,MAX,10,-31,-45,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-31,-48,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-31,-51,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-31,-54,0.15842091771340683,0.411262,0.2528410822865932,1.5960081909385113
0,MAX,10,-31,-57,0.15842091771340683,0.39873,0.24030908228659315,1.516902475728155
0,MAX,10,-31,-60,0.15842091771340683,0.39873,0.24030908228659315,1.516902475728155
0,MAX,10,-31,-63,0.15842091771340683,0.348243,0.1898220822865932,1.1982135
0,MAX,10,-31,-66,0.15842091771340683,0.250242,0.09182108228659319,0.5796020097087379
0,MAX,10,-31,-69,0.15842091771340683,0.037043,-0.12137791771340684,-0.7661735550161813
0,MAX,10,-31,-72,0.15842091771340683,0.037043,-0.12137791771340684,-0.7661735550161813
0,MAX,10,-28,-45,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-28,-48,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-28,-51,0.15842091771340683,0.432033,0.2736120822865932,1.7271209271844659
0,MAX,10,-28,-54,0.15842091771340683,0.411262,0.2528410822865932,1.5960081909385113
0,MAX,10,-28,-57,0.15842091771340683,0.39873,0.24030908228659315,1.516902475728155
0,MAX,10,-28,-60,0.15842091771340683,0.39873,0.24030908228659315,1.516902475728155
0,MAX,10,-28,-63,0.15842091771340683,0.348243,0.1898220822865932,1.1982135
0,MAX,10,-28,-66,0.15842091771340683,0.250242,0.09182108228659319,0.5796020097087379
0,MAX,10,-28,-69,0.15842091771340683,0.037043,-0.12137791771340684,-0.7661735550161813
0,MAX,10,-28,-72,0.15842091771340683,0.037043,-0.12137791771340684,-0.7661735550161813
0,MAX,15,-85,-45,0.14405063291139225,0.05811,-0.08594063291139226,-0.596600175746924
0,MAX,15,-85,-48,0.14405063291139225,0.042773,-0.10127763291139225,-0.7030696836555357
0,MAX,15,-85,-51,0.14405063291139225,0.033509,-0.11054163291139225,-0.767380404217926
0,MAX,15,-85,-54,0.14405063291139225,-0.000883,-0.14493363291139225,-1.0061297891036907
0,MAX,15,-85,-57,0.14405063291139225,-0.013317,-0.15736763291139225,-1.092446660808436
0,MAX,15,-85,-60,0.14405063291139225,-0.013317,-0.15736763291139225,-1.092446660808436
0,MAX,15,-85,-63,0.14405063291139225,-0.013317,-0.15736763291139225,-1.092446660808436
0,MAX,15,-85,-66,0.14405063291139225,-0.032636,-0.17668663291139225,-1.2265592267135328
0,MAX,15,-85,-69,0.14405063291139225,-0.032636,-0.17668663291139225,-1.2265592267135328
0,MAX,15,-85,-72,0.14405063291139225,-0.099705,-0.24375563291139224,-1.6921524604569427
0,MAX,15,-82,-45,0.14405063291139225,0.983331,0.8392803670886078,5.826287258347986
0,MAX,15,-82,-48,0.14405063291139225,0.954575,0.8105243670886078,5.626663005272415
0,MAX,15,-82,-51,0.14405063291139225,0.937213,0.7931623670886077,5.506135940246052
0,MAX,15,-82,-54,0.14405063291139225,1.060457,0.9164063670886078,6.361696221441133
0,MAX,15,-82,-57,0.14405063291139225,1.034798,0.8907473670886079,6.183571353251327
0,MAX,15,-82,-60,0.14405063291139225,1.034798,0.8907473670886079,6.183571353251327
0,MAX,15,-82,-63,0.14405063291139225,1.08722,0.9431693670886079,6.547485061511432
0,MAX,15,-82,-66,0.14405063291139225,0.897628,0.7535773670886077,5.231336731107212
0,MAX,15,-82,-69,0.14405063291139225,0.897628,0.7535773670886077,5.231336731107212
0,MAX,15,-82,-72,0.14405063291139225,0.766052,0.6220013670886078,4.317935676625665
0,MAX,15,-79,-45,0.14405063291139225,1.081198,0.9371473670886079,6.505680316344473
0,MAX,15,-79,-48,0.14405063291139225,1.051014,0.9069633670886077,6.296142882249568
0,MAX,15,-79,-51,0.14405063291139225,1.032795,0.8887443670886077,6.169666520210904
0,MAX,15,-79,-54,0.14405063291139225,0.86513,0.7210793670886078,5.005735500878741
0,MAX,15,-79,-57,0.14405063291139225,0.841918,0.6978673670886077,4.844597715289988
0,MAX,15,-79,-60,0.14405063291139225,0.841918,0.6978673670886077,4.844597715289988
0,MAX,15,-79,-63,0.14405063291139225,0.889366,0.7453153670886077,5.17398189806679
0,MAX,15,-79,-66,0.14405063291139225,0.665532,0.5214813670886078,3.6201254833040477
0,MAX,15,-79,-69,0.14405063291139225,0.665532,0.5214813670886078,3.6201254833040477
0,MAX,15,-79,-72,0.14405063291139225,0.55005,0.4059993670886078,2.81844903339192
0,MAX,15,-76,-45,0.14405063291139225,0.963739,0.8196883670886077,5.6902795254833105
0,MAX,15,-76,-48,0.14405063291139225,0.935236,0.7911853670886078,5.49241159929702
0,MAX,15,-76,-51,0.14405063291139225,0.918061,0.7740103670886078,5.373182688927951
0,MAX,15,-76,-54,0.14405063291139225,0.759866,0.6158153670886077,4.274992442882255
0,MAX,15,-76,-57,0.14405063291139225,0.737966,0.5939153670886077,4.122962565905102
0,MAX,15,-76,-60,0.14405063291139225,0.737966,0.5939153670886077,4.122962565905102
0,MAX,15,-76,-63,0.14405063291139225,0.782748,0.6386973670886078,4.433839367311078
0,MAX,15,-76,-66,0.14405063291139225,0.571532,0.4274813670886078,2.9675771528998287
0,MAX,15,-76,-69,0.14405063291139225,0.303553,0.15950236708860777,1.1072659929701254
0,MAX,15,-76,-72,0.14405063291139225,0.277943,0.13389236708860774,0.9294812829525504
0,MAX,15,-73,-45,0.14405063291139225,0.926314,0.7822633670886077,5.430475043936737
0,MAX,15,-73,-48,0.14405063291139225,0.898352,0.7543013670886078,5.236362741652028
0,MAX,15,-73,-51,0.14405063291139225,0.881501,0.7374503670886077,5.119383040421798
0,MAX,15,-73,-54,0.14405063291139225,0.726323,0.5822723670886079,4.042136818980674
0,MAX,15,-73,-57,0.14405063291139225,0.704837,0.5607863670886077,3.8929809314587045
0,MAX,15,-73,-60,0.14405063291139225,0.640852,0.4968013670886077,3.4487968365553647
0,MAX,15,-73,-63,0.14405063291139225,0.683125,0.5390743670886078,3.74225615114236
0,MAX,15,-73,-66,0.14405063291139225,0.483724,0.33967336708860774,2.358013708260109
0,MAX,15,-73,-69,0.14405063291139225,0.230713,0.08666236708860775,0.6016104569420052
0,MAX,15,-73,-72,0.14405063291139225,0.206536,0.062485367088607746,0.43377363796133717
0,MAX,15,-70,-45,0.14405063291139225,0.926314,0.7822633670886077,5.430475043936737
0,MAX,15,-70,-48,0.14405063291139225,0.898352,0.7543013670886078,5.236362741652028
0,MAX,15,-70,-51,0.14405063291139225,0.881501,0.7374503670886077,5.119383040421798
0,MAX,15,-70,-54,0.14405063291139225,0.726323,0.5822723670886079,4.042136818980674
0,MAX,15,-70,-57,0.14405063291139225,0.737033,0.5929823670886079,4.116485676625666
0,MAX,15,-70,-60,0.14405063291139225,0.506466,0.3624153670886077,2.5158887521968403
0,MAX,15,-70,-63,0.14405063291139225,0.545291,0.4012403670886077,2.7854120386643273
0,MAX,15,-70,-66,0.14405063291139225,0.362211,0.21816036708860775,1.5144700351493876
0,MAX,15,-70,-69,0.14405063291139225,0.129913,-0.01413763291139225,-0.09814349736379517
0,MAX,15,-70,-72,0.14405063291139225,0.154676,0.010625367088607757,0.07376133567662686
0,MAX,15,-67,-45,0.14405063291139225,0.884838,0.7407873670886078,5.142548506151149
0,MAX,15,-67,-48,0.14405063291139225,0.857493,0.7134423670886076,4.952719420035155
0,MAX,15,-67,-51,0.14405063291139225,0.840998,0.6969473670886077,4.838211072056245
0,MAX,15,-67,-54,0.14405063291139225,0.689144,0.5450933670886078,3.7840400702987753
0,MAX,15,-67,-57,0.14405063291139225,0.699648,0.5555973670886079,3.8569588752196897
0,MAX,15,-67,-60,0.14405063291139225,0.474034,0.32998336708860776,2.2907456942003552
0,MAX,15,-67,-63,0.14405063291139225,0.512027,0.36797636708860776,2.5544932337434134
0,MAX,15,-67,-66,0.14405063291139225,0.33289,0.18883936708860777,1.310923550087876
0,MAX,15,-67,-69,0.14405063291139225,0.105598,-0.038452632911392254,-0.26693831282952474
0,MAX,15,-67,-72,0.14405063291139225,0.120718,-0.023332632911392245,-0.1619752196836546
0,MAX,15,-64,-45,0.14405063291139225,0.703986,0.5599353670886078,3.8870732864674924
0,MAX,15,-64,-48,0.14405063291139225,0.679264,0.5352133670886077,3.715453075571182
0,MAX,15,-64,-51,0.14405063291139225,0.664351,0.5203003670886077,3.6119269771529043
0,MAX,15,-64,-54,0.14405063291139225,0.527075,0.3830243670886077,2.6589565026362076
0,MAX,15,-64,-57,0.14405063291139225,0.48642,0.34236936708860777,2.3767293497363835
0,MAX,15,-64,-60,0.14405063291139225,0.201893,0.05784236708860774,0.4015419156414777
0,MAX,15,-64,-63,0.14405063291139225,0.23285,0.08879936708860775,0.6164455184534288
0,MAX,15,-64,-66,0.14405063291139225,0.066788,-0.07726263291139225,-0.5363574692442877
0,MAX,15,-64,-69,0.14405063291139225,-0.115118,-0.25916863291139225,-1.7991495606326897
0,MAX,15,-64,-72,0.14405063291139225,-0.072761,-0.21681163291139227,-1.50510711775044
0,MAX,15,-61,-45,0.14405063291139225,0.559042,0.4149913670886078,2.880871528998247
0,MAX,15,-61,-48,0.14405063291139225,0.536434,0.3923833670886077,2.723926713532517
0,MAX,15,-61,-51,0.14405063291139225,0.506129,0.3620783670886078,2.5135492970123066
0,MAX,15,-61,-54,0.14405063291139225,0.381902,0.23785136708860777,1.6511650263620417
0,MAX,15,-61,-57,0.14405063291139225,0.305902,0.16185136708860776,1.123572759226716
0,MAX,15,-61,-60,0.14405063291139225,0.060342,-0.08370863291139224,-0.5811056239015813
0,MAX,15,-61,-63,0.14405063291139225,0.080057,-0.06399363291139225,-0.4442440246045688
0,MAX,15,-61,-66,0.14405063291139225,-0.018051,-0.16210163291139226,-1.125310105448155
0,MAX,15,-61,-69,0.14405063291139225,-0.185494,-0.32954463291139224,-2.2877000000000014
0,MAX,15,-61,-72,0.14405063291139225,-0.146515,-0.29056563291139226,-2.017107644991214
0,MAX,15,-58,-45,0.14405063291139225,0.540802,0.39675136708860775,2.7542493848857688
0,MAX,15,-58,-48,0.14405063291139225,0.518443,0.37439236708860774,2.599033128295259
0,MAX,15,-58,-51,0.14405063291139225,0.488496,0.34444536708860773,2.3911409490333955
0,MAX,15,-58,-54,0.14405063291139225,0.365743,0.22169236708860773,1.5389891915641503
0,MAX,15,-58,-57,0.14405063291139225,0.290603,0.14655236708860775,1.0173670474516718
0,MAX,15,-58,-60,0.14405063291139225,0.162943,0.018892367088607753,0.1311508787346234
0,MAX,15,-58,-63,0.14405063291139225,0.247271,0.10322036708860774,0.7165561511423568
0,MAX,15,-58,-66,0.14405063291139225,0.133964,-0.010086632911392251,-0.07002144112477933
0,MAX,15,-58,-69,0.14405063291139225,-0.0594,-0.20345063291139226,-1.4123550087873467
0,MAX,15,-58,-72,0.14405063291139225,-0.014361,-0.15841163291139226,-1.0996941124780317
0,MAX,15,-55,-45,0.14405063291139225,0.540802,0.39675136708860775,2.7542493848857688
0,MAX,15,-55,-48,0.14405063291139225,0.518443,0.37439236708860774,2.599033128295259
0,MAX,15,-55,-51,0.14405063291139225,0.488496,0.34444536708860773,2.3911409490333955
0,MAX,15,-55,-54,0.14405063291139225,0.365743,0.22169236708860773,1.5389891915641503
0,MAX,15,-55,-57,0.14405063291139225,0.290603,0.14655236708860775,1.0173670474516718
0,MAX,15,-55,-60,0.14405063291139225,0.162943,0.018892367088607753,0.1311508787346234
0,MAX,15,-55,-63,0.14405063291139225,0.247271,0.10322036708860774,0.7165561511423568
0,MAX,15,-55,-66,0.14405063291139225,0.133964,-0.010086632911392251,-0.07002144112477933
0,MAX,15,-55,-69,0.14405063291139225,-0.0594,-0.20345063291139226,-1.4123550087873467
0,MAX,15,-55,-72,0.14405063291139225,-0.014361,-0.15841163291139226,-1.0996941124780317
0,MAX,15,-52,-45,0.14405063291139225,0.612177,0.4681263670886077,3.2497348857645036
0,MAX,15,-52,-48,0.14405063291139225,0.58878,0.4447293670886077,3.0873128295254872
0,MAX,15,-52,-51,0.14405063291139225,0.358402,0.21435136708860775,1.488027943760987
0,MAX,15,-52,-54,0.14405063291139225,0.317316,0.17326536708860774,1.2028087873462237
0,MAX,15,-52,-57,0.14405063291139225,0.278899,0.13484836708860776,0.9361178383128317
0,MAX,15,-52,-60,0.14405063291139225,0.278899,0.13484836708860776,0.9361178383128317
0,MAX,15,-52,-63,0.14405063291139225,0.371626,0.22757536708860776,1.5798289982425335
0,MAX,15,-52,-66,0.14405063291139225,0.271935,0.12788436708860773,0.8877737258347997
0,MAX,15,-52,-69,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-52,-72,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-49,-45,0.14405063291139225,0.511702,0.36765136708860774,2.5522370826010583
0,MAX,15,-49,-48,0.14405063291139225,0.489766,0.34571536708860773,2.3999572934973674
0,MAX,15,-49,-51,0.14405063291139225,0.476551,0.33250036708860775,2.3082187170474553
0,MAX,15,-49,-54,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-49,-57,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-49,-60,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-49,-63,0.14405063291139225,0.371626,0.22757536708860776,1.5798289982425335
0,MAX,15,-49,-66,0.14405063291139225,0.271935,0.12788436708860773,0.8877737258347997
0,MAX,15,-49,-69,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-49,-72,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-46,-45,0.14405063291139225,0.511702,0.36765136708860774,2.5522370826010583
0,MAX,15,-46,-48,0.14405063291139225,0.489766,0.34571536708860773,2.3999572934973674
0,MAX,15,-46,-51,0.14405063291139225,0.476551,0.33250036708860775,2.3082187170474553
0,MAX,15,-46,-54,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-46,-57,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-46,-60,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-46,-63,0.14405063291139225,0.371626,0.22757536708860776,1.5798289982425335
0,MAX,15,-46,-66,0.14405063291139225,0.271935,0.12788436708860773,0.8877737258347997
0,MAX,15,-46,-69,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-46,-72,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-43,-45,0.14405063291139225,0.511702,0.36765136708860774,2.5522370826010583
0,MAX,15,-43,-48,0.14405063291139225,0.489766,0.34571536708860773,2.3999572934973674
0,MAX,15,-43,-51,0.14405063291139225,0.476551,0.33250036708860775,2.3082187170474553
0,MAX,15,-43,-54,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-43,-57,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-43,-60,0.14405063291139225,0.337188,0.19313736708860774,1.3407602811950814
0,MAX,15,-43,-63,0.14405063291139225,0.371626,0.22757536708860776,1.5798289982425335
0,MAX,15,-43,-66,0.14405063291139225,0.271935,0.12788436708860773,0.8877737258347997
0,MAX,15,-43,-69,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-43,-72,0.14405063291139225,0.055037,-0.08901363291139225,-0.61793295254833
0,MAX,15,-40,-45,0.14405063291139225,0.322946,0.17889536708860776,1.2418922671353276
0,MAX,15,-40,-48,0.14405063291139225,0.303758,0.15970736708860772,1.1086891036906874
0,MAX,15,-40,-51,0.14405063291139225,0.292181,0.14813036708860777,1.0283215289982448
0,MAX,15,-40,-54,0.14405063291139225,0.170222,0.02617136708860776,0.18168172231986074
0,MAX,15,-40,-57,0.14405063291139225,0.170222,0.02617136708860776,0.18168172231986074
0,MAX,15,-40,-60,0.14405063291139225,0.170222,0.02617136708860776,0.18168172231986074
0,MAX,15,-40,-63,0.14405063291139225,0.200381,0.05633036708860775,0.3910456063268908
0,MAX,15,-40,-66,0.14405063291139225,0.11313,-0.030920632911392257,-0.21465114235500798
0,MAX,15,-40,-69,0.14405063291139225,-0.076678,-0.22072863291139225,-1.532298945518454
0,MAX,15,-40,-72,0.14405063291139225,-0.076678,-0.22072863291139225,-1.532298945518454
0,MAX,15,-37,-45,0.14405063291139225,0.368899,0.22484836708860773,1.560898154657296
0,MAX,15,-37,-48,0.14405063291139225,0.34904,0.20498936708860777,1.4230369068541329
0,MAX,15,-37,-51,0.14405063291139225,0.337064,0.19301336708860772,1.339899472759229
0,MAX,15,-37,-54,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-37,-57,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-37,-60,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-37,-63,0.14405063291139225,0.32201,0.17795936708860777,1.2353945518453453
0,MAX,15,-37,-66,0.14405063291139225,0.225922,0.08187136708860776,0.568351318101935
0,MAX,15,-37,-69,0.14405063291139225,0.016879,-0.12717163291139225,-0.8828259226713531
0,MAX,15,-37,-72,0.14405063291139225,0.016879,-0.12717163291139225,-0.8828259226713531
0,MAX,15,-34,-45,0.14405063291139225,0.368899,0.22484836708860773,1.560898154657296
0,MAX,15,-34,-48,0.14405063291139225,0.34904,0.20498936708860777,1.4230369068541329
0,MAX,15,-34,-51,0.14405063291139225,0.337064,0.19301336708860772,1.339899472759229
0,MAX,15,-34,-54,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-34,-57,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-34,-60,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-34,-63,0.14405063291139225,0.32201,0.17795936708860777,1.2353945518453453
0,MAX,15,-34,-66,0.14405063291139225,0.225922,0.08187136708860776,0.568351318101935
0,MAX,15,-34,-69,0.14405063291139225,0.016879,-0.12717163291139225,-0.8828259226713531
0,MAX,15,-34,-72,0.14405063291139225,0.016879,-0.12717163291139225,-0.8828259226713531
0,MAX,15,-31,-45,0.14405063291139225,0.368899,0.22484836708860773,1.560898154657296
0,MAX,15,-31,-48,0.14405063291139225,0.34904,0.20498936708860777,1.4230369068541329
0,MAX,15,-31,-51,0.14405063291139225,0.337064,0.19301336708860772,1.339899472759229
0,MAX,15,-31,-54,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-31,-57,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-31,-60,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-31,-63,0.14405063291139225,0.32201,0.17795936708860777,1.2353945518453453
0,MAX,15,-31,-66,0.14405063291139225,0.225922,0.08187136708860776,0.568351318101935
0,MAX,15,-31,-69,0.14405063291139225,0.016879,-0.12717163291139225,-0.8828259226713531
0,MAX,15,-31,-72,0.14405063291139225,0.016879,-0.12717163291139225,-0.8828259226713531
0,MAX,15,-28,-45,0.14405063291139225,0.368899,0.22484836708860773,1.560898154657296
0,MAX,15,-28,-48,0.14405063291139225,0.34904,0.20498936708860777,1.4230369068541329
0,MAX,15,-28,-51,0.14405063291139225,0.337064,0.19301336708860772,1.339899472759229
0,MAX,15,-28,-54,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
0,MAX,15,-28,-57,0.14405063291139225,0.2888,0.14474936708860775,1.0048506151142376
