,Ticker,W%R_range,Long Trigger,Short Trigger,HODL_return,Trade Return,delta
3975,ARE,90,-85,-70,0.40293612369201914,0.01705,-0.38588612369201913
3976,ARE,90,-80,-35,0.40293612369201914,0.237162,-0.16577412369201913
3977,ARE,90,-80,-40,0.40293612369201914,0.204455,-0.19848112369201915
3978,ARE,90,-80,-45,0.40293612369201914,0.012146,-0.39079012369201915
3979,ARE,90,-80,-50,0.40293612369201914,0.155528,-0.24740812369201914
3980,ARE,90,-80,-55,0.40293612369201914,0.098594,-0.30434212369201913
3981,ARE,90,-80,-60,0.40293612369201914,-0.058217,-0.46115312369201916
3982,ARE,90,-80,-65,0.40293612369201914,-0.105562,-0.5084981236920192
3983,ARE,90,-80,-70,0.40293612369201914,-0.045619,-0.44855512369201916
3984,ARE,90,-75,-35,0.40293612369201914,0.145485,-0.25745112369201917
3985,ARE,90,-75,-40,0.40293612369201914,0.11517,-0.28776612369201915
3986,ARE,90,-75,-45,0.40293612369201914,-0.062868,-0.4658041236920191
3987,ARE,90,-75,-50,0.40293612369201914,0.069896,-0.33304012369201913
3988,ARE,90,-75,-55,0.40293612369201914,0.001045,-0.4018911236920191
3989,ARE,90,-75,-60,0.40293612369201914,-0.141849,-0.5447851236920191
3990,ARE,90,-75,-65,0.40293612369201914,-0.127096,-0.5300321236920191
3991,ARE,90,-75,-70,0.40293612369201914,-0.097234,-0.5001701236920192
3992,ARE,90,-70,-35,0.40293612369201914,0.289425,-0.11351112369201916
3993,ARE,90,-70,-40,0.40293612369201914,0.247994,-0.15494212369201915
3994,ARE,90,-70,-45,0.40293612369201914,0.016572,-0.38636412369201917
3995,ARE,90,-70,-50,0.40293612369201914,0.137181,-0.26575512369201915
3996,ARE,90,-70,-55,0.40293612369201914,0.037611,-0.36532512369201914
3997,ARE,90,-70,-60,0.40293612369201914,-0.124476,-0.5274121236920192
3998,ARE,90,-70,-65,0.40293612369201914,0.034898,-0.36803812369201916
3999,ARE,90,-70,-70,0.40293612369201914,0.105898,-0.29703812369201915
4000,ARE,90,-65,-35,0.40293612369201914,0.207867,-0.19506912369201915
4001,ARE,90,-65,-40,0.40293612369201914,0.169036,-0.23390012369201915
4002,ARE,90,-65,-45,0.40293612369201914,0.109502,-0.29343412369201916
4003,ARE,90,-65,-50,0.40293612369201914,0.268541,-0.13439512369201917
4004,ARE,90,-65,-55,0.40293612369201914,0.277908,-0.12502812369201916
4005,ARE,90,-65,-60,0.40293612369201914,0.052799,-0.35013712369201916
4006,ARE,90,-65,-65,0.40293612369201914,0.233584,-0.16935212369201913
4007,ARE,90,-65,-70,0.40293612369201914,0.267709,-0.13522712369201917
4008,ARE,90,-60,-35,0.40293612369201914,0.313686,-0.08925012369201912
4009,ARE,90,-60,-40,0.40293612369201914,0.289145,-0.11379112369201916
4010,ARE,90,-60,-45,0.40293612369201914,0.29565,-0.10728612369201912
4011,ARE,90,-60,-50,0.40293612369201914,0.461504,0.05856787630798088
4012,ARE,90,-60,-55,0.40293612369201914,0.257906,-0.14503012369201912
4013,ARE,90,-60,-60,0.40293612369201914,0.033737,-0.3691991236920191
4014,ARE,90,-60,-65,0.40293612369201914,0.111069,-0.29186712369201917
4015,ARE,90,-60,-70,0.40293612369201914,0.167836,-0.23510012369201913
4016,ARE,90,-55,-35,0.40293612369201914,0.205127,-0.19780912369201914
4017,ARE,90,-55,-40,0.40293612369201914,0.15817,-0.24476612369201914
4018,ARE,90,-55,-45,0.40293612369201914,0.146678,-0.25625812369201917
4019,ARE,90,-55,-50,0.40293612369201914,0.183884,-0.21905212369201915
4020,ARE,90,-55,-55,0.40293612369201914,0.012886,-0.39005012369201914
4021,ARE,90,-55,-60,0.40293612369201914,-0.049305,-0.45224112369201913
4022,ARE,90,-55,-65,0.40293612369201914,-0.001895,-0.4048311236920191
4023,ARE,90,-55,-70,0.40293612369201914,0.123514,-0.27942212369201913
4024,ARE,90,-50,-35,0.40293612369201914,0.168065,-0.23487112369201915
4025,ARE,90,-50,-40,0.40293612369201914,0.166507,-0.23642912369201916
4026,ARE,90,-50,-45,0.40293612369201914,0.006978,-0.39595812369201916
4027,ARE,90,-50,-50,0.40293612369201914,-0.012485,-0.41542112369201917
4028,ARE,90,-50,-55,0.40293612369201914,-0.024156,-0.42709212369201915
4029,ARE,90,-50,-60,0.40293612369201914,-0.090327,-0.49326312369201913
4030,ARE,90,-50,-65,0.40293612369201914,-0.023345,-0.42628112369201915
4031,ARE,90,-50,-70,0.40293612369201914,0.080475,-0.3224611236920191
4032,ARE,180,-85,-35,0.4323527066889897,0.28497,-0.14738270668898967
4033,ARE,180,-85,-40,0.4323527066889897,0.28497,-0.14738270668898967
4034,ARE,180,-85,-45,0.4323527066889897,0.249267,-0.18308570668898969
4035,ARE,180,-85,-50,0.4323527066889897,-0.082216,-0.5145687066889897
4036,ARE,180,-85,-55,0.4323527066889897,0.170646,-0.26170670668898965
4037,ARE,180,-85,-60,0.4323527066889897,0.123641,-0.3087117066889897
4038,ARE,180,-85,-65,0.4323527066889897,0.093728,-0.3386247066889897
4039,ARE,180,-85,-70,0.4323527066889897,0.191375,-0.24097770668898968
4040,ARE,180,-80,-35,0.4323527066889897,0.390685,-0.04166770668898967
4041,ARE,180,-80,-40,0.4323527066889897,0.366135,-0.06621770668898969
4042,ARE,180,-80,-45,0.4323527066889897,0.337955,-0.09439770668898967
4043,ARE,180,-80,-50,0.4323527066889897,-0.021394,-0.4537467066889897
4044,ARE,180,-80,-55,0.4323527066889897,0.241883,-0.1904697066889897
4045,ARE,180,-80,-60,0.4323527066889897,0.17789,-0.2544627066889897
4046,ARE,180,-80,-65,0.4323527066889897,0.146534,-0.2858187066889897
4047,ARE,180,-80,-70,0.4323527066889897,0.237939,-0.19441370668898966
4048,ARE,180,-75,-35,0.4323527066889897,0.288826,-0.14352670668898965
4049,ARE,180,-75,-40,0.4323527066889897,0.266086,-0.16626670668898968
4050,ARE,180,-75,-45,0.4323527066889897,0.256837,-0.1755157066889897
4051,ARE,180,-75,-50,0.4323527066889897,-0.080724,-0.5130767066889896
4052,ARE,180,-75,-55,0.4323527066889897,0.155442,-0.27691070668898965
4053,ARE,180,-75,-60,0.4323527066889897,0.09592,-0.33643270668898967
4054,ARE,180,-75,-65,0.4323527066889897,0.140674,-0.29167870668898965
4055,ARE,180,-75,-70,0.4323527066889897,0.18532,-0.24703270668898966
4056,ARE,180,-70,-35,0.4323527066889897,0.279696,-0.15265670668898967
4057,ARE,180,-70,-40,0.4323527066889897,0.232467,-0.19988570668898967
4058,ARE,180,-70,-45,0.4323527066889897,0.223465,-0.20888770668898968
4059,ARE,180,-70,-50,0.4323527066889897,-0.092123,-0.5244757066889897
4060,ARE,180,-70,-55,0.4323527066889897,0.248107,-0.18424570668898968
4061,ARE,180,-70,-60,0.4323527066889897,0.065335,-0.3670177066889897
4062,ARE,180,-70,-65,0.4323527066889897,0.089947,-0.3424057066889897
